2025-10-29 13:56:43 | [32mINFO[0m | app:91 | Logging system initialized
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.151s
2025-10-29 15:45:17 | [31mERROR[0m | http:122 | [266b4b1e] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.151s
2025-10-29 15:45:17 | [32mINFO[0m | http:117 | [6658a02f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:45:17 | [32mINFO[0m | http:117 | [c72b06bb] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:45:17 | [31mERROR[0m | http:122 | [6658a02f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.149s
2025-10-29 15:45:17 | [31mERROR[0m | http:122 | [6658a02f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.149s
2025-10-29 15:45:18 | [32mINFO[0m | http:117 | [82ae563f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:45:18 | [31mERROR[0m | http:122 | [c72b06bb] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.235s
2025-10-29 15:45:18 | [31mERROR[0m | http:122 | [c72b06bb] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.235s
2025-10-29 15:45:18 | [31mERROR[0m | http:122 | [82ae563f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.181s
2025-10-29 15:45:18 | [31mERROR[0m | http:122 | [82ae563f] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | ERROR: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column candidates.cv_data does not exist
[SQL: SELECT count(*) AS count_1 
FROM (SELECT candidates.uuid AS uuid, candidates.name AS name, candidates.umur AS umur, candidates.gender AS gender, candidates.lokasi AS lokasi, candidates.pengalaman_total AS pengalaman_total, candidates.gelar_tertinggi AS gelar_tertinggi, candidates.minat AS minat, candidates.preferensi_lokasi AS preferensi_lokasi, candidates.instagram AS instagram, candidates.linkedin AS linkedin, candidates.github AS github, candidates.codepen AS codepen, candidates.facebook AS facebook, candidates.twitter AS twitter, candidates.sertifikat AS sertifikat, candidates.pengalaman_organisasi_relawan AS pengalaman_organisasi_relawan, candidates.penghargaan_dari_preferensi AS penghargaan_dari_preferensi, candidates.ekspektasi_gaji AS ekspektasi_gaji, candidates.tentang_saya AS tentang_saya, candidates.skills AS skills, candidates.pendidikan AS pendidikan, candidates.penghargaan AS penghargaan, candidates.organisasi AS organisasi, candidates.whatsapp AS whatsapp, candidates.email AS email, candidates.cv_file AS cv_file, candidates.cv_data AS cv_data, candidates.date_scraped AS date_scraped, candidates.applied_as AS applied_as 
FROM candidates) AS anon_1]
(Background on this error at: https://sqlalche.me/e/20/f405) | Time: 0.181s
2025-10-29 15:47:42 | [32mINFO[0m | app:34 | Application shutdown initiated
2025-10-29 15:47:43 | [32mINFO[0m | app:91 | Logging system initialized
2025-10-29 15:47:43 | [32mINFO[0m | app:92 | Log level: INFO
2025-10-29 15:47:43 | [32mINFO[0m | app:93 | Log directory: logs
2025-10-29 15:47:43 | [32mINFO[0m | app:94 | Daily log files: 2025-10-29.log
2025-10-29 15:47:43 | [32mINFO[0m | app:31 | Application startup initiated
2025-10-29 15:48:00 | [32mINFO[0m | app:34 | Application shutdown initiated
2025-10-29 15:48:01 | [32mINFO[0m | app:91 | Logging system initialized
2025-10-29 15:48:01 | [32mINFO[0m | app:92 | Log level: INFO
2025-10-29 15:48:01 | [32mINFO[0m | app:93 | Log directory: logs
2025-10-29 15:48:01 | [32mINFO[0m | app:94 | Daily log files: 2025-10-29.log
2025-10-29 15:48:01 | [32mINFO[0m | app:31 | Application startup initiated
2025-10-29 15:48:51 | [32mINFO[0m | http:117 | [e4ea4e5c] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:48:51 | [32mINFO[0m | http:117 | [4840dc98] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:48:52 | [32mINFO[0m | http:133 | [4840dc98] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 200 | Time: 0.965s | Size: 17792 bytes
2025-10-29 15:48:52 | [32mINFO[0m | http:133 | [e4ea4e5c] GET http://127.0.0.1:8000/candidates/stats/count | Status: 200 | Time: 1.019s | Size: 12 bytes
2025-10-29 15:49:08 | [32mINFO[0m | http:117 | [e2a3d9ed] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:08 | [32mINFO[0m | http:117 | [cc15526c] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:09 | [32mINFO[0m | http:133 | [e2a3d9ed] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 200 | Time: 0.167s | Size: 17792 bytes
2025-10-29 15:49:09 | [32mINFO[0m | http:133 | [cc15526c] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 200 | Time: 0.341s | Size: 17792 bytes
2025-10-29 15:49:17 | [32mINFO[0m | http:117 | [24fee17b] GET http://127.0.0.1:8000/candidates?page=1&per_page=20&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:17 | [32mINFO[0m | http:133 | [24fee17b] GET http://127.0.0.1:8000/candidates?page=1&per_page=20&sort_order=desc | Status: 200 | Time: 0.180s | Size: 38515 bytes
2025-10-29 15:49:20 | [32mINFO[0m | http:117 | [8fc71c0b] GET http://127.0.0.1:8000/candidates?page=1&per_page=25&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:21 | [32mINFO[0m | http:133 | [8fc71c0b] GET http://127.0.0.1:8000/candidates?page=1&per_page=25&sort_order=desc | Status: 200 | Time: 0.210s | Size: 47994 bytes
2025-10-29 15:49:38 | [32mINFO[0m | http:117 | [da6ac4c8] GET http://127.0.0.1:8000/candidates?page=1&per_page=20&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:38 | [32mINFO[0m | http:133 | [da6ac4c8] GET http://127.0.0.1:8000/candidates?page=1&per_page=20&sort_order=desc | Status: 200 | Time: 0.158s | Size: 38515 bytes
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [720d0f3e] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [e2223c48] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:48 | [33mWARNING[0m | http:133 | [720d0f3e] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:48 | [33mWARNING[0m | http:133 | [e2223c48] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [d342e83e] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:48 | [32mINFO[0m | http:133 | [d342e83e] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.134s | Size: 28 bytes
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [10d1213c] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [ccc1d8d2] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:48 | [33mWARNING[0m | http:133 | [10d1213c] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:48 | [33mWARNING[0m | http:133 | [ccc1d8d2] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:48 | [32mINFO[0m | http:117 | [9c775095] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [32mINFO[0m | http:133 | [9c775095] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.204s | Size: 28 bytes
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [26e13acd] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [af15a073] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [33mWARNING[0m | http:133 | [26e13acd] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.003s | Size: 26 bytes
2025-10-29 15:49:49 | [33mWARNING[0m | http:133 | [af15a073] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [63a099b0] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [32mINFO[0m | http:133 | [63a099b0] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.117s | Size: 28 bytes
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [98272a8b] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [33febfa8] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [33mWARNING[0m | http:133 | [98272a8b] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:49 | [33mWARNING[0m | http:133 | [33febfa8] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:49 | [32mINFO[0m | http:117 | [eb575685] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:49 | [32mINFO[0m | http:133 | [eb575685] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.149s | Size: 28 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [f6225172] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [5365e372] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [f6225172] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [5365e372] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [f4bcbe8d] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:133 | [f4bcbe8d] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.199s | Size: 28 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [f433624a] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [d720e049] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [f433624a] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [d720e049] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [7a1a66a4] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:133 | [7a1a66a4] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.122s | Size: 28 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [6fb891c1] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [94465095] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [6fb891c1] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [33mWARNING[0m | http:133 | [94465095] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:50 | [32mINFO[0m | http:117 | [b766c1be] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:50 | [32mINFO[0m | http:133 | [b766c1be] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.106s | Size: 28 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [732ea9fe] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [4de97273] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [732ea9fe] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [4de97273] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [f5aa73c2] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:133 | [f5aa73c2] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.209s | Size: 28 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [b1f861d6] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [78830b2c] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [b1f861d6] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [78830b2c] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [d1a160be] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [c41bce3c] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [c41bce3c] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.000s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [634e8472] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [634e8472] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.000s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [a479540e] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:133 | [d1a160be] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.110s | Size: 28 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:133 | [a479540e] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.105s | Size: 28 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [81ffb226] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [d9854ea1] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [81ffb226] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [d9854ea1] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [703951ab] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [32mINFO[0m | http:133 | [703951ab] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.195s | Size: 28 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [43a84f8a] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [43a84f8a] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [26229a49] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:51 | [33mWARNING[0m | http:133 | [26229a49] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
2025-10-29 15:49:51 | [32mINFO[0m | http:117 | [cbbb0e27] POST http://127.0.0.1:8000/auth/logout | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:52 | [32mINFO[0m | http:133 | [cbbb0e27] POST http://127.0.0.1:8000/auth/logout | Status: 200 | Time: 0.109s | Size: 28 bytes
2025-10-29 15:49:52 | [32mINFO[0m | http:117 | [7f67a8a1] GET http://127.0.0.1:8000/candidates/stats/count | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:52 | [32mINFO[0m | http:117 | [f7f72c26] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | IP: 127.0.0.1 | User-Agent: node
2025-10-29 15:49:52 | [33mWARNING[0m | http:133 | [7f67a8a1] GET http://127.0.0.1:8000/candidates/stats/count | Status: 401 | Time: 0.002s | Size: 26 bytes
2025-10-29 15:49:52 | [33mWARNING[0m | http:133 | [f7f72c26] GET http://127.0.0.1:8000/candidates?page=1&per_page=10&sort_order=desc | Status: 401 | Time: 0.001s | Size: 26 bytes
